time xmove ymove altitude xerror xintegral yerror yintegral
55,47 2349 -3942 66 1827 522 -3066 -876
55,52 2349 -3942 110 1827 522 -3066 -876
55,60 2349 -3942 22 1827 522 -3066 -876
55,64 2349 -3942 154 1827 522 -3066 -876
55,68 2349 -3942 0 1827 522 -3066 -876
55,72 2349 -3942 -44 1827 522 -3066 -876
55,88 2349 -3942 132 1827 522 -3066 -876
55,92 2349 -3942 -22 1827 522 -3066 -876
56,08 2349 -3942 -66 1827 522 -3066 -876
56,16 2349 -3942 -220 1827 522 -3066 -876
56,24 2349 -3942 -242 1827 522 -3066 -876
56,24 2349 -3942 -198 1827 522 -3066 -876
56,32 2349 -3942 -308 1827 522 -3066 -876
56,36 2349 -3942 -242 1827 522 -3066 -876
56,40 2349 -3942 -286 1827 522 -3066 -876
56,48 2349 -3942 -330 1827 522 -3066 -876
56,53 2349 -3942 -286 1827 522 -3066 -876
56,53 2349 -3942 -352 1827 522 -3066 -876
56,61 2349 -3942 -286 1827 522 -3066 -876
56,65 2349 -3942 -308 1827 522 -3066 -876
56,77 2349 -3942 -286 1827 522 -3066 -876
56,89 2349 -3942 -88 1827 522 -3066 -876
56,97 2349 -3942 -264 1827 522 -3066 -876
57,01 2349 -3942 -88 1827 522 -3066 -876
57,09 2349 -3942 -154 1827 522 -3066 -876
57,13 2349 -3942 -110 1827 522 -3066 -876
57,21 2349 -3942 44 1827 522 -3066 -876
57,25 2349 -3942 -88 1827 522 -3066 -876
57,29 2349 -3942 -44 1827 522 -3066 -876
57,33 2349 -3942 44 1827 522 -3066 -876
57,49 2349 -3942 44 1827 522 -3066 -876
57,54 2349 -3942 88 1827 522 -3066 -876
57,62 2349 -3942 220 1827 522 -3066 -876
57,66 2349 -3942 66 1827 522 -3066 -876
57,74 2349 -3942 154 1827 522 -3066 -876
57,78 2349 -3942 308 1827 522 -3066 -876
57,82 2349 -3942 88 1827 522 -3066 -876
57,86 2349 -3942 0 1827 522 -3066 -876
57,94 2349 -3942 88 1827 522 -3066 -876
58,02 2349 -3942 66 1827 522 -3066 -876
58,06 2349 -3942 22 1827 522 -3066 -876
58,18 2349 -3942 -66 1827 522 -3066 -876
58,26 2349 -3942 -110 1827 522 -3066 -876
58,26 2349 -3942 -44 1827 522 -3066 -876
58,34 2349 -3942 -176 1827 522 -3066 -876
58,38 2349 -3942 -154 1827 522 -3066 -876
58,46 2349 -3942 -110 1827 522 -3066 -876
58,51 2349 -3942 -110 1827 522 -3066 -876
58,55 2349 -3942 -44 1827 522 -3066 -876
58,59 2349 -3942 -88 1827 522 -3066 -876
58,67 2349 -3942 -176 1827 522 -3066 -876
58,71 2349 -3942 -176 1827 522 -3066 -876
58,75 2349 -3942 -66 1827 522 -3066 -876
58,75 2349 -3942 -220 1827 522 -3066 -876
58,83 2349 -3942 -110 1827 522 -3066 -876
58,87 2349 -3942 -66 1827 522 -3066 -876
58,95 2349 -3942 -242 1827 522 -3066 -876
59,11 2349 -3942 -176 1827 522 -3066 -876
59,15 2349 -3942 -154 1827 522 -3066 -876
59,19 2349 -3942 -176 1827 522 -3066 -876
59,23 2349 -3942 -22 1827 522 -3066 -876
59,31 2349 -3942 220 1827 522 -3066 -876
59,35 2349 -3942 0 1827 522 -3066 -876
59,39 2349 -3942 -220 1827 522 -3066 -876
59,47 2349 -3942 -88 1827 522 -3066 -876
59,52 2349 -3942 -132 1827 522 -3066 -876
59,56 2349 -3942 -22 1827 522 -3066 -876
59,60 2349 -3942 -132 1827 522 -3066 -876
59,64 2349 -3942 -66 1827 522 -3066 -876
59,76 2349 -3942 -154 1827 522 -3066 -876
59,80 2349 -3942 -110 1827 522 -3066 -876
59,88 2349 -3942 -110 1827 522 -3066 -876
59,96 2349 -3942 -154 1827 522 -3066 -876
60,00 2349 -3942 -176 1827 522 -3066 -876
60,08 2349 -3942 -110 1827 522 -3066 -876
60,12 2349 -3942 -264 1827 522 -3066 -876
60,16 2349 -3942 704 1827 522 -3066 -876
60,24 2349 -3942 -264 1827 522 -3066 -876
60,28 2349 -3942 -242 1827 522 -3066 -876
60,36 2349 -3942 -176 1827 522 -3066 -876
60,48 2349 -3942 -330 1827 522 -3066 -876
60,53 2349 -3942 -330 1827 522 -3066 -876
60,61 2349 -3942 -374 1827 522 -3066 -876
60,65 2448 -4320 -352 1904 544 -3360 -960
60,69 2448 -4320 -286 1904 544 -3360 -960
60,73 2448 -4320 -242 1904 544 -3360 -960
60,81 2448 -4320 -330 1904 544 -3360 -960
60,89 2448 -4320 -264 1904 544 -3360 -960
60,93 2448 -4320 -352 1904 544 -3360 -960
60,97 2448 -4320 -374 1904 544 -3360 -960
61,01 2448 -4320 -418 1904 544 -3360 -960
61,09 2448 -4320 -374 1904 544 -3360 -960
61,25 2448 -4320 -242 1904 544 -3360 -960
61,33 2448 -4320 -2794 1904 544 -3360 -960
61,37 2556 -2880 -2992 1988 568 -2240 -640
61,41 2556 -2880 -2442 1988 568 -2240 -640
61,45 2655 -2502 -3036 2065 590 -1946 -556
61,54 2709 -2628 -2530 2107 602 -2044 -584
61,58 2862 -3006 -2398 2226 636 -2338 -668
61,66 2862 -3006 748 2226 636 -2338 -668
61,70 2862 -3006 1056 2226 636 -2338 -668
61,78 2862 -3006 1496 2226 636 -2338 -668
61,82 2862 -3006 1518 2226 636 -2338 -668
61,90 2862 -3006 2178 2226 636 -2338 -668
61,90 3114 -3753 -286 2422 692 -2919 -834
61,94 3114 -3753 -220 2422 692 -2919 -834
62,02 2655 -3132 462 2065 590 -2436 -696
62,10 2556 -3132 3476 1988 568 -2436 -696
62,22 2403 -3321 4444 1869 534 -2583 -738
62,30 2349 -3501 5104 1827 522 -2723 -778
62,34 2403 -3627 5368 1869 534 -2821 -806
62,38 2349 -3753 5544 1827 522 -2919 -834
62,42 2196 -3816 5698 1708 488 -2968 -848
62,51 2196 -3816 6160 1708 488 -2968 -848
62,55 2196 -3816 6028 1708 488 -2968 -848
62,59 2196 -3816 4290 1708 488 -2968 -848
62,67 1683 -3753 6182 1309 374 -2919 -834
62,71 1683 -3753 6248 1309 374 -2919 -834
62,79 1170 -3132 6072 910 260 -2436 -696
62,95 810 -2628 5544 630 180 -2044 -584
62,95 711 -2628 5368 553 158 -2044 -584
63,03 711 -2628 5082 553 158 -2044 -584
63,11 657 -2754 4774 511 146 -2142 -612
63,15 612 -2817 4268 476 136 -2191 -626
63,19 504 -2754 4158 392 112 -2142 -612
63,23 459 -2628 4070 357 102 -2044 -584
63,31 405 -2502 3564 315 90 -1946 -556
63,31 405 -2502 2992 315 90 -1946 -556
63,39 405 -2628 2816 315 90 -2044 -584
63,43 351 -2502 2552 273 78 -1946 -556
63,52 306 -2439 2288 238 68 -1897 -542
63,60 306 -2439 1606 238 68 -1897 -542
63,68 198 -1944 1452 154 44 -1512 -432
63,72 198 -1692 1298 154 44 -1316 -376
63,76 198 -1440 1188 154 44 -1120 -320
63,84 198 -1008 1606 154 44 -784 -224
63,88 198 -693 1166 154 44 -539 -154
63,92 153 -504 1144 119 34 -392 -112
64,00 99 -189 1760 77 22 -147 -42
64,04 99 -189 1078 77 22 -147 -42
64,12 99 -189 1056 77 22 -147 -42
64,12 0 936 880 0 0 728 208
64,16 0 1242 902 0 0 966 276
64,20 0 1242 902 0 0 966 276
64,36 0 1242 946 0 0 966 276
64,57 0 1242 1034 0 0 966 276
64,61 0 1242 1034 0 0 966 276
64,65 0 1242 1122 0 0 966 276
64,73 0 1242 1078 0 0 966 276
64,77 0 1242 1100 0 0 966 276
64,85 0 1242 946 0 0 966 276
64,89 0 1242 924 0 0 966 276
64,93 0 1242 924 0 0 966 276
64,97 0 1242 858 0 0 966 276
65,01 0 1242 858 0 0 966 276
65,05 0 1242 858 0 0 966 276
65,21 0 1242 770 0 0 966 276
65,25 0 1242 748 0 0 966 276
65,33 0 1242 616 0 0 966 276
65,37 0 1242 638 0 0 966 276
65,45 0 1242 528 0 0 966 276
65,54 0 1242 550 0 0 966 276
65,54 0 1242 440 0 0 966 276
65,62 0 1242 462 0 0 966 276
65,66 -1233 3312 572 -959 -274 2576 736
65,70 -1233 3312 550 -959 -274 2576 736
65,78 -1125 3186 374 -875 -250 2478 708
65,78 -1125 3249 374 -875 -250 2527 722
65,94 -1125 3249 440 -875 -250 2527 722
65,98 -1125 3249 396 -875 -250 2527 722
66,06 -1125 3249 374 -875 -250 2527 722
66,14 -1125 3249 440 -875 -250 2527 722
66,18 -1125 3249 330 -875 -250 2527 722
66,18 -1125 3249 286 -875 -250 2527 722
66,26 -1125 3249 308 -875 -250 2527 722
66,34 -1125 3249 242 -875 -250 2527 722
66,38 -513 2808 484 -399 -114 2184 624
66,46 -261 2556 396 -203 -58 1988 568
66,51 -108 2430 286 -84 -24 1890 540
66,55 -108 2430 132 -84 -24 1890 540
66,67 198 2745 44 154 44 2135 610
66,75 306 2682 44 238 68 2086 596
66,79 306 2682 -88 238 68 2086 596
66,83 504 2250 88 392 112 1750 500
66,91 711 2124 0 553 158 1652 472
66,95 810 2124 -44 630 180 1652 472
67,03 918 1809 66 714 204 1407 402
67,07 1125 1683 -198 875 250 1309 374
67,11 1323 1368 -286 1029 294 1064 304
67,15 1530 1179 -308 1190 340 917 262
67,19 1737 873 -264 1351 386 679 194
67,35 2448 -252 -418 1904 544 -196 -56
67,39 2655 -630 -418 2065 590 -490 -140
67,47 2862 -945 -330 2226 636 -735 -210
67,60 3474 -1881 -484 2702 772 -1463 -418
67,64 3474 -1881 -4488 2702 772 -1463 -418
67,72 3834 -2628 -374 2982 852 -2044 -584
67,88 3834 -2628 -154 2982 852 -2044 -584
67,88 3834 -2628 44 2982 852 -2044 -584
67,88 3834 -2628 44 2982 852 -2044 -584
68,00 3834 -2628 88 2982 852 -2044 -584
68,08 3834 -2628 396 2982 852 -2044 -584
68,16 3834 -2628 594 2982 852 -2044 -584
68,20 3834 -2628 704 2982 852 -2044 -584
68,32 2448 -2376 -2926 1904 544 -1848 -528
68,36 2448 -2376 902 1904 544 -1848 -528
68,40 2142 -2250 902 1666 476 -1750 -500
68,44 2043 -2133 858 1589 454 -1659 -474
68,48 2142 -2313 1056 1666 476 -1799 -514
68,57 2142 -2313 616 1666 476 -1799 -514
68,65 2142 -2313 242 1666 476 -1799 -514
68,77 2043 -2628 -22 1589 454 -2044 -584
68,81 1836 -2376 -66 1428 408 -1848 -528
68,89 1476 -1881 -176 1148 328 -1463 -418
68,97 1530 -2007 -286 1190 340 -1561 -446
69,05 1629 -2133 -396 1267 362 -1659 -474
69,09 1530 -2133 -352 1190 340 -1659 -474
69,13 1530 -2007 -352 1190 340 -1561 -446
69,25 1323 -1881 -440 1029 294 -1463 -418
69,45 1125 -1377 -66 875 250 -1071 -306
69,49 1071 -1188 -286 833 238 -924 -264
69,54 1125 -1071 -242 875 250 -833 -238
69,62 1125 -945 -242 875 250 -735 -210
69,70 1170 -441 -286 910 260 -343 -98
69,82 1323 54 -286 1029 294 42 12
69,86 1377 180 -22 1071 306 140 40
69,98 1377 180 -220 1071 306 140 40
70,10 1737 936 -176 1351 386 728 208
70,22 1737 999 -220 1351 386 777 222
70,30 1935 1242 -176 1505 430 966 276
70,38 1989 1242 -44 1547 442 966 276
70,42 2043 1125 22 1589 454 875 250
70,51 2043 999 -44 1589 454 777 222
70,55 1836 810 -66 1428 408 630 180
70,63 1782 747 -22 1386 396 581 166
70,67 1683 495 -22 1309 374 385 110
70,75 1323 117 44 1029 294 91 26
70,87 918 -315 22 714 204 -245 -70
70,91 918 -315 44 714 204 -245 -70
70,99 612 -630 88 476 136 -490 -140
71,03 405 -882 176 315 90 -686 -196
71,07 306 -1071 176 238 68 -833 -238
71,11 99 -1314 154 77 22 -1022 -292
71,23 -207 -1881 242 -161 -46 -1463 -418
71,31 -414 -2250 286 -322 -92 -1750 -500
71,35 -513 -2502 374 -399 -114 -1946 -556
71,39 -513 -2502 352 -399 -114 -1946 -556
71,47 -720 -2943 352 -560 -160 -2289 -654
71,52 -774 -3132 440 -602 -172 -2436 -696
71,60 -774 -3132 506 -602 -172 -2436 -696
71,64 -927 -3501 264 -721 -206 -2723 -778
71,64 -1026 -3753 396 -798 -228 -2919 -834
71,72 -1125 -4005 352 -875 -250 -3115 -890
71,76 -1125 -4005 330 -875 -250 -3115 -890
71,84 -1125 -4005 308 -875 -250 -3115 -890
71,88 -1125 -4005 264 -875 -250 -3115 -890
71,92 -1125 -4005 242 -875 -250 -3115 -890
72,00 -1125 -4005 418 -875 -250 -3115 -890
72,04 -1125 -4005 308 -875 -250 -3115 -890
72,20 -1125 -4005 374 -875 -250 -3115 -890
72,24 -1539 -4005 264 -1197 -342 -3115 -890
72,32 -1638 -3879 242 -1274 -364 -3017 -862
72,40 -1638 -3879 264 -1274 -364 -3017 -862
72,44 -1845 -3501 132 -1435 -410 -2723 -778
72,48 -1845 -3501 154 -1435 -410 -2723 -778
72,57 -2250 -3942 220 -1750 -500 -3066 -876
72,57 -2358 -4005 44 -1834 -524 -3115 -890
72,65 -2457 -4068 88 -1911 -546 -3164 -904
72,73 -2457 -4068 220 -1911 -546 -3164 -904
72,77 -2457 -4068 110 -1911 -546 -3164 -904
72,85 -2457 -4068 -44 -1911 -546 -3164 -904
73,01 -2565 -4131 -132 -1995 -570 -3213 -918
73,05 -2457 -3879 308 -1911 -546 -3017 -862
73,09 -2250 -3564 -176 -1750 -500 -2772 -792
73,13 -2151 -3375 -242 -1673 -478 -2625 -750
73,17 -2052 -3375 -308 -1596 -456 -2625 -750
73,21 -2151 -3627 -220 -1673 -478 -2821 -806
73,29 -2151 -3627 -330 -1673 -478 -2821 -806
73,33 -2151 -3627 -330 -1673 -478 -2821 -806
73,41 -1746 -3753 -396 -1358 -388 -2919 -834
73,49 -1440 -3690 -198 -1120 -320 -2870 -820
73,54 -1125 -3501 -88 -875 -250 -2723 -778
73,66 -1125 -3501 -154 -875 -250 -2723 -778
73,66 -315 -3321 44 -245 -70 -2583 -738
73,74 -108 -3321 -308 -84 -24 -2583 -738
73,78 0 -3258 -264 0 0 -2534 -724
73,82 0 -3258 -44 0 0 -2534 -724
73,98 711 -2439 -220 553 158 -1897 -542
74,06 918 -2070 -242 714 204 -1610 -460
74,10 1224 -1566 -264 952 272 -1218 -348
74,14 1431 -1188 -286 1113 318 -924 -264
74,22 1629 -882 -220 1267 362 -686 -196
74,22 1836 -567 -132 1428 408 -441 -126
74,38 2250 369 44 1750 500 287 82
74,42 2448 747 44 1904 544 581 166
74,51 2655 1242 132 2065 590 966 276
74,51 2862 1746 88 2226 636 1358 388
74,59 3060 2250 110 2380 680 1750 500
74,63 3060 2250 374 2380 680 1750 500
74,67 3060 2250 352 2380 680 1750 500
74,71 3573 4122 462 2779 794 3206 916
74,79 3573 4122 374 2779 794 3206 916
74,87 3573 4122 374 2779 794 3206 916
74,87 3573 4122 -7348 2779 794 3206 916
74,95 3573 4122 -7568 2779 794 3206 916
75,03 3573 4122 440 2779 794 3206 916
75,07 3573 4122 -7150 2779 794 3206 916
75,11 3573 4122 594 2779 794 3206 916
75,23 3573 4122 880 2779 794 3206 916
75,27 3573 4122 990 2779 794 3206 916
75,35 3573 4122 902 2779 794 3206 916
75,43 3573 4122 946 2779 794 3206 916
75,47 3573 4122 990 2779 794 3206 916
75,52 3573 4122 1034 2779 794 3206 916
75,60 3573 4122 1078 2779 794 3206 916
75,64 3573 4122 1078 2779 794 3206 916
75,68 3573 4122 990 2779 794 3206 916
75,76 3573 4122 1034 2779 794 3206 916
75,80 3573 4122 1034 2779 794 3206 916
75,96 3573 4122 770 2779 794 3206 916
76,00 3573 4122 748 2779 794 3206 916
76,04 3573 4122 682 2779 794 3206 916
76,08 3573 4122 484 2779 794 3206 916
76,16 3573 4122 418 2779 794 3206 916
76,24 3573 4122 330 2779 794 3206 916
76,28 3573 4122 308 2779 794 3206 916
76,32 3573 4122 110 2779 794 3206 916
76,36 3573 4122 88 2779 794 3206 916
76,44 3573 4122 66 2779 794 3206 916
76,48 3573 4122 110 2779 794 3206 916
76,53 3573 4122 -22 2779 794 3206 916
76,65 3573 4122 -110 2779 794 3206 916
76,73 3573 4122 -88 2779 794 3206 916
76,77 3573 4122 88 2779 794 3206 916
76,81 3573 4122 0 2779 794 3206 916
76,89 3573 4122 -110 2779 794 3206 916
76,93 3573 4122 -44 2779 794 3206 916
77,01 3573 4122 -88 2779 794 3206 916
77,09 3573 4122 0 2779 794 3206 916
77,13 3573 4122 -88 2779 794 3206 916
77,17 3573 4122 22 2779 794 3206 916
77,21 3573 4122 -44 2779 794 3206 916
77,29 3573 4122 0 2779 794 3206 916
77,33 3573 4122 22 2779 794 3206 916
77,37 3573 4122 44 2779 794 3206 916
77,45 3573 4122 132 2779 794 3206 916
77,58 3573 4122 -7876 2779 794 3206 916
77,62 3573 4122 -8228 2779 794 3206 916
77,70 3573 4122 -7788 2779 794 3206 916
77,78 3573 4122 -8250 2779 794 3206 916
77,86 3573 4122 -8382 2779 794 3206 916
77,94 3573 4122 -8492 2779 794 3206 916
77,98 3573 4122 -8470 2779 794 3206 916
78,06 3573 4122 -8118 2779 794 3206 916
78,18 3573 4122 -7678 2779 794 3206 916
78,26 3573 4122 -7106 2779 794 3206 916
78,30 3573 4122 -6886 2779 794 3206 916
78,34 3573 4122 -6490 2779 794 3206 916
78,38 3573 4122 -5808 2779 794 3206 916
78,42 3573 4122 -5038 2779 794 3206 916
78,46 3573 4122 -5016 2779 794 3206 916
78,55 3573 4122 -3916 2779 794 3206 916
78,59 3573 4122 4554 2779 794 3206 916
78,75 3573 4122 -1782 2779 794 3206 916
78,83 3573 4122 -1870 2779 794 3206 916
78,87 3573 4122 -2046 2779 794 3206 916
79,03 3573 4122 -2156 2779 794 3206 916
79,11 3573 4122 -2530 2779 794 3206 916
